DATE,NN3_Optimized,Market
2015-03-31,-0.03616142548324607,-0.004999433540712887
2015-04-30,0.049101541363699826,0.009780121609760084
2015-05-29,0.0028177273806620196,0.003730086927352997
2015-06-30,-0.026549425910184343,-0.013318030017033033
2015-07-31,-0.08410927497041522,-0.03148992797497389
2015-08-31,-0.06111582366293102,-0.05201409370669198
2015-09-30,-0.1072664440867012,-0.05603034917013914
2015-10-30,0.06779252824861591,0.052900713484485676
2015-11-30,-0.0026229628430051886,0.005813835323006011
2015-12-31,-0.057664885597409316,-0.04105612196338558
2016-01-29,-0.09414095672235702,-0.08462954384336616
2016-02-29,0.016096274670956524,0.0053503712157110875
2016-03-31,0.14792392097696336,0.08006663438072095
2016-04-29,0.05744789042827787,0.04221054752042956
2016-05-31,-0.018266732748070176,-0.0024375616952835286
2016-06-30,0.006032092991212652,0.002013442463355814
2016-07-29,0.06048072421549295,0.05142945622205299
2016-08-31,0.03692715524911972,0.013776326469704012
2016-09-30,0.011405156456890459,0.013938177354176365
2016-10-31,-0.050452689600706715,-0.04650107858091332
2016-11-30,0.08540620148745583,0.05847858719305595
2016-12-30,0.0039966877230633805,0.016062655569937957
2017-01-31,0.050448266544288224,0.025129393728388415
2017-02-28,-0.005103237032042252,0.016138797763603965
2017-03-31,-0.0020094058761484083,0.005617545572795991
2017-04-28,-0.030088754802821867,0.001825272951290248
2017-05-31,-0.06244018247777777,-0.016942941641838814
2017-06-30,0.04458246409417989,0.023791315758564552
2017-07-31,-0.010252714028873238,0.006325001826484436
2017-08-31,-0.039736900437543854,-0.01211149840377148
2017-09-29,0.07784556465352113,0.05057886509723993
2017-10-31,-0.008225480187830689,-0.001045874032262616
2017-11-30,0.03719808021478873,0.020466191282483302
2017-12-29,0.008430881842982454,0.01161405455656546
2018-01-31,0.02283205144105263,0.026894344553996374
2018-02-28,-0.05468840539964973,-0.042301183810995215
2018-03-29,-0.009810157753687964,0.0005696592402128581
2018-04-30,0.014729104391418559,0.008255540716148512
2018-05-31,0.038965575672854635,0.037643456327655735
2018-06-29,-0.00607250326497373,0.0022229015717773687
2018-07-31,0.008568918406794426,0.0038503264264451212
2018-08-31,0.015240555028484214,0.02194712781138513
2018-09-28,-0.02634190582313043,-0.015388722645120215
2018-10-31,-0.08702849766649305,-0.09211594250923574
2018-11-30,-0.01243175425285962,-0.0026930002550546884
2018-12-31,-0.12228122894382606,-0.11242607828203414
2019-01-31,0.1743762560033101,0.12631728573669776
2019-02-28,0.05361299896579406,0.0420104148759855
2019-03-29,0.005045410914010507,-0.008836559820867698
2019-04-30,0.00922401105971979,0.01904675267391138
2019-05-31,-0.09074948607748691,-0.07276770307075585
2019-06-28,0.024534322096527773,0.04695164101314842
2019-07-31,-0.01984514579578624,-0.007345480237767802
2019-08-30,-0.06618565849463667,-0.0467948480450157
2019-09-30,0.043563041591130426,0.017046812663528664
2019-10-31,-0.0093237235984375,0.0017488465770524556
2019-11-29,0.026471798685590277,0.026468415186649368
2019-12-31,0.04205773772772963,0.04394141272773005
2020-01-31,0.017027101365511266,-0.020054322000838423
2020-02-28,-0.09726634037975777,-0.07885665820212583
2020-03-31,-0.2732619861094991,-0.22717981354106026
2020-04-30,0.18621357908942807,0.16432855279733102
2020-05-29,0.08863614595798612,0.06439220191113519
2020-06-30,0.14696638788713043,0.05799107279676352
2020-07-31,0.027158741284575388,0.036149529790957535
2020-08-31,0.04503496171611943,0.036939511124653976
2020-09-30,-0.04938475298573883,-0.0319695737324972
2020-10-30,0.016445843848805458,0.0006206677943990081
2020-11-30,0.25460074108057434,0.18572687560416878
2020-12-31,0.0888955648812709,0.0737102402524257
2021-01-29,0.16820011506530724,0.07491896440608055
2021-02-26,0.08923368615180327,0.07283409213168333
2021-03-31,-0.02482088193100649,0.006950688726905438
2021-04-30,-0.04315631041828299,0.010628092480468703
2021-05-28,0.03443130769642857,0.01045278302106424
2021-06-30,0.059466348318558286,0.021529109113562796
2021-07-30,-0.05833977535629741,-0.042465512681201925
2021-08-31,0.012882603870359277,0.01704602011419496
2021-09-30,-0.06115665555572065,-0.03125475030066202
2021-10-29,0.016476195499999995,0.021736311955486136
2021-11-30,-0.13667273076637426,-0.05452874335121146
